DC_POWER,AC_POWER,HOUR,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
1957.1404220000002,191.68474026818183,7.0,24.711029066666665,25.490907733333334,0.1542123409333333
3376.4423701363635,331.71355519545455,7.0,25.215722142857143,29.4314075,0.2542998135714285
3926.3149350454546,385.6968831136364,7.0,25.711328266666666,33.471195333333334,0.302042678
4665.6420455,457.7342532545454,8.0,26.1143576,35.96729740000001,0.3424570506666667
5782.864177454546,566.7389339818181,8.0,26.739856000000003,38.96813346666666,0.453155868
5636.571428590909,552.4992694818183,8.0,27.1763814,40.5386984,0.4485121606666667
7190.11255409091,704.0478084409091,8.0,27.553778,41.08350839999999,0.5601515626666665
8051.913960999999,788.0426136318182,9.0,27.842344266666668,44.2842408,0.6134782713333334
8312.004058409091,813.3429870045455,9.0,28.183992466666663,47.58702806666666,0.63148828
8594.030573590908,840.5963474090909,9.0,28.570597266666667,49.2665142,0.690779268
8396.030681818182,820.8980195045456,9.0,29.141590642857143,50.96223692857144,0.6264925335714285
8177.377272727273,799.9416666636364,10.0,29.011586333333334,47.639289111111104,0.66640501
6179.575487,605.2758928545454,10.0,29.150216214285717,46.961443357142855,0.4552519278571428
8497.365530363635,830.9217261863636,10.0,29.157197866666667,47.72198893333333,0.611992378
7334.431818136363,717.6123376545455,10.0,29.738852999999995,47.4182232,0.563158282
7654.271103909091,748.960389609091,11.0,29.9996884,49.968572866666655,0.562169516
11317.231602272728,1104.1713745,11.0,30.1848064,50.714097,0.8336664386666666
12217.80303,1191.6184524090909,11.0,31.295017400000003,60.84368073333333,0.965868116
9726.87499990909,949.9703734,11.0,31.858074933333327,61.51417646666666,0.754565452
12101.022727272728,1180.542126590909,12.0,31.9470338,62.420866,1.0365607706666664
7889.128246954546,771.6684252954545,12.0,32.10408907142858,59.949493357142856,0.5983157728571428
6960.905032454545,681.2573052,12.0,32.095951199999995,51.93161206666666,0.5748687466666667
7794.399350590908,762.2250000090909,12.0,32.27157786666667,53.3307006,0.6274043513333333
9194.437499954545,898.6147727272728,13.0,32.52562053333333,52.57054206666666,0.7174661713333332
4882.404220727273,478.8423701272728,13.0,32.66443473333334,48.46199133333333,0.3488823366666666
4342.414231636364,426.25376082727274,13.0,32.20655313333332,42.755688333333325,0.2994810686666667
4449.732954499999,436.77751623181814,13.0,32.32926846666666,42.2032632,0.3057066466666666
4253.2394479545455,417.7069805181818,14.0,32.31917286666666,41.912998266666655,0.3037400713333333
4104.427759772728,403.1708604,14.0,32.301509666666675,42.75711873333334,0.2856979239999999
9454.96022740909,923.9566558363637,14.0,32.7693424,47.220991733333335,0.6554787686666667
5034.066017363636,493.1012445909091,14.0,32.97901057142858,49.883756,0.3612557564285714
5043.953733681818,494.7172077863636,15.0,32.9282166,45.9347556,0.3312335933333333
4243.981331090909,416.19017856818186,15.0,32.6388932,43.367417200000006,0.2769386199999999
8378.33603890909,819.78425325,15.0,31.765978933333333,44.435286533333326,0.615993176
6232.034090863636,610.366883109091,15.0,32.458738266666664,48.128287933333326,0.462262998
6413.348214318182,628.2568181772727,16.0,32.22288606666666,44.19463313333334,0.476263588
5146.651785772727,504.4103896136363,16.0,32.06696146666666,43.23507873333333,0.3650563653333333
4944.910714318182,484.8021915590909,16.0,32.060280266666666,42.74383126666667,0.3655789026666666
3082.1826298636365,302.38060065454545,16.0,31.461081866666667,39.37515073333333,0.2224269813333333
2644.5560065,259.3632305090909,17.0,30.93136807142857,35.767237857142845,0.1805451735714285
1783.8246753636363,174.5566558409091,17.0,30.445636066666676,33.627032533333335,0.1241333933333333
918.1355519545455,89.14740259727273,17.0,30.095953266666665,31.55705773333333,0.0632720198666666
607.0787337636364,58.77589285681818,17.0,29.846213866666663,30.149639866666664,0.042321342
299.74567099545453,28.95638528181818,18.0,29.4541402,28.8870646,0.0208843500333333
131.82678571000002,12.714642858,18.0,28.880454466666663,27.785554933333334,0.0098169462733333
5.9375,0.5725,18.0,27.919635066666668,26.451664333333337,0.0019553224081999
0.0,0.0,18.0,28.1855752,26.008966066666662,0.0
0.0,0.0,19.0,28.091544142857135,25.528405357142855,0.0
0.0,0.0,19.0,27.561787866666663,25.778186133333328,6.4555534e-05
0.0,0.0,19.0,24.259470533333328,24.534897866666665,2.499842000000001e-05
0.0,0.0,19.0,23.18479406666667,22.366939266666662,0.0
0.0,0.0,20.0,23.055761666666665,21.543813,0.0
0.0,0.0,20.0,22.88948166666666,21.416206933333328,0.0
0.0,0.0,20.0,22.825628666666667,21.130249133333333,0.0
0.0,0.0,20.0,22.96097606666667,21.154176733333337,0.0
0.0,0.0,21.0,23.148819000000003,21.301618428571437,0.0
0.0,0.0,21.0,23.238674,21.1259462,0.0
0.0,0.0,21.0,23.172168,20.79120886666667,0.0
0.0,0.0,21.0,23.009366933333336,20.558011866666664,0.0
0.0,0.0,22.0,22.935736066666664,20.534486933333334,0.0
0.0,0.0,22.0,22.89959913333333,20.5220438,0.0
